"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~9세","2016년_계_10~19세","2016년_계_20~29세","2016년_계_30~39세","2016년_계_40~49세","2016년_계_50~59세","2016년_계_60~69세","2016년_계_70~79세","2016년_계_80~89세","2016년_계_90~99세","2016년_계_100세 이상","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~9세","2016년_남_10~19세","2016년_남_20~29세","2016년_남_30~39세","2016년_남_40~49세","2016년_남_50~59세","2016년_남_60~69세","2016년_남_70~79세","2016년_남_80~89세","2016년_남_90~99세","2016년_남_100세 이상","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~9세","2016년_여_10~19세","2016년_여_20~29세","2016년_여_30~39세","2016년_여_40~49세","2016년_여_50~59세","2016년_여_60~69세","2016년_여_70~79세","2016년_여_80~89세","2016년_여_90~99세","2016년_여_100세 이상","2017년_계_총인구수","2017년_계_연령구간인구수","2017년_계_0~9세","2017년_계_10~19세","2017년_계_20~29세","2017년_계_30~39세","2017년_계_40~49세","2017년_계_50~59세","2017년_계_60~69세","2017년_계_70~79세","2017년_계_80~89세","2017년_계_90~99세","2017년_계_100세 이상","2017년_남_총인구수","2017년_남_연령구간인구수","2017년_남_0~9세","2017년_남_10~19세","2017년_남_20~29세","2017년_남_30~39세","2017년_남_40~49세","2017년_남_50~59세","2017년_남_60~69세","2017년_남_70~79세","2017년_남_80~89세","2017년_남_90~99세","2017년_남_100세 이상","2017년_여_총인구수","2017년_여_연령구간인구수","2017년_여_0~9세","2017년_여_10~19세","2017년_여_20~29세","2017년_여_30~39세","2017년_여_40~49세","2017년_여_50~59세","2017년_여_60~69세","2017년_여_70~79세","2017년_여_80~89세","2017년_여_90~99세","2017년_여_100세 이상","2018년_계_총인구수","2018년_계_연령구간인구수","2018년_계_0~9세","2018년_계_10~19세","2018년_계_20~29세","2018년_계_30~39세","2018년_계_40~49세","2018년_계_50~59세","2018년_계_60~69세","2018년_계_70~79세","2018년_계_80~89세","2018년_계_90~99세","2018년_계_100세 이상","2018년_남_총인구수","2018년_남_연령구간인구수","2018년_남_0~9세","2018년_남_10~19세","2018년_남_20~29세","2018년_남_30~39세","2018년_남_40~49세","2018년_남_50~59세","2018년_남_60~69세","2018년_남_70~79세","2018년_남_80~89세","2018년_남_90~99세","2018년_남_100세 이상","2018년_여_총인구수","2018년_여_연령구간인구수","2018년_여_0~9세","2018년_여_10~19세","2018년_여_20~29세","2018년_여_30~39세","2018년_여_40~49세","2018년_여_50~59세","2018년_여_60~69세","2018년_여_70~79세","2018년_여_80~89세","2018년_여_90~99세","2018년_여_100세 이상","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~9세","2019년_계_10~19세","2019년_계_20~29세","2019년_계_30~39세","2019년_계_40~49세","2019년_계_50~59세","2019년_계_60~69세","2019년_계_70~79세","2019년_계_80~89세","2019년_계_90~99세","2019년_계_100세 이상","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~9세","2019년_남_10~19세","2019년_남_20~29세","2019년_남_30~39세","2019년_남_40~49세","2019년_남_50~59세","2019년_남_60~69세","2019년_남_70~79세","2019년_남_80~89세","2019년_남_90~99세","2019년_남_100세 이상","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~9세","2019년_여_10~19세","2019년_여_20~29세","2019년_여_30~39세","2019년_여_40~49세","2019년_여_50~59세","2019년_여_60~69세","2019년_여_70~79세","2019년_여_80~89세","2019년_여_90~99세","2019년_여_100세 이상","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~9세","2020년_계_10~19세","2020년_계_20~29세","2020년_계_30~39세","2020년_계_40~49세","2020년_계_50~59세","2020년_계_60~69세","2020년_계_70~79세","2020년_계_80~89세","2020년_계_90~99세","2020년_계_100세 이상","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~9세","2020년_남_10~19세","2020년_남_20~29세","2020년_남_30~39세","2020년_남_40~49세","2020년_남_50~59세","2020년_남_60~69세","2020년_남_70~79세","2020년_남_80~89세","2020년_남_90~99세","2020년_남_100세 이상","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~9세","2020년_여_10~19세","2020년_여_20~29세","2020년_여_30~39세","2020년_여_40~49세","2020년_여_50~59세","2020년_여_60~69세","2020년_여_70~79세","2020년_여_80~89세","2020년_여_90~99세","2020년_여_100세 이상","2021년_계_총인구수","2021년_계_연령구간인구수","2021년_계_0~9세","2021년_계_10~19세","2021년_계_20~29세","2021년_계_30~39세","2021년_계_40~49세","2021년_계_50~59세","2021년_계_60~69세","2021년_계_70~79세","2021년_계_80~89세","2021년_계_90~99세","2021년_계_100세 이상","2021년_남_총인구수","2021년_남_연령구간인구수","2021년_남_0~9세","2021년_남_10~19세","2021년_남_20~29세","2021년_남_30~39세","2021년_남_40~49세","2021년_남_50~59세","2021년_남_60~69세","2021년_남_70~79세","2021년_남_80~89세","2021년_남_90~99세","2021년_남_100세 이상","2021년_여_총인구수","2021년_여_연령구간인구수","2021년_여_0~9세","2021년_여_10~19세","2021년_여_20~29세","2021년_여_30~39세","2021년_여_40~49세","2021년_여_50~59세","2021년_여_60~69세","2021년_여_70~79세","2021년_여_80~89세","2021년_여_90~99세","2021년_여_100세 이상"
"경기도 하남시 (4145000000)","211,101","211,101","23,477","19,495","25,352","36,480","35,452","33,951","22,359","10,133","3,654","657","91","106,472","106,472","12,033","10,029","13,183","18,456","18,568","16,859","11,191","4,873","1,103","152","25","104,629","104,629","11,444","9,466","12,169","18,024","16,884","17,092","11,168","5,260","2,551","505","66","232,487","232,487","25,982","20,992","27,575","39,791","39,500","36,439","25,677","11,622","4,065","762","82","116,889","116,889","13,265","10,783","14,350","19,960","20,620","17,984","12,791","5,639","1,299","180","18","115,598","115,598","12,717","10,209","13,225","19,831","18,880","18,455","12,886","5,983","2,766","582","64","254,415","254,415","28,362","22,593","29,925","43,886","43,116","38,834","28,786","13,368","4,616","836","93","127,865","127,865","14,504","11,552","15,564","21,899","22,774","19,051","14,170","6,584","1,559","186","22","126,550","126,550","13,858","11,041","14,361","21,987","20,342","19,783","14,616","6,784","3,057","650","71","272,455","272,455","29,647","23,632","32,250","46,837","47,064","40,433","31,709","14,678","5,165","936","104","136,985","136,985","15,178","12,087","16,697","23,583","24,723","19,906","15,469","7,320","1,782","212","28","135,470","135,470","14,469","11,545","15,553","23,254","22,341","20,527","16,240","7,358","3,383","724","76","293,452","293,452","30,194","25,139","36,407","50,109","51,423","42,068","35,105","16,178","5,707","998","124","147,424","147,424","15,438","12,835","18,535","25,406","26,999","20,897","16,960","8,076","2,024","221","33","146,028","146,028","14,756","12,304","17,872","24,703","24,424","21,171","18,145","8,102","3,683","777","91","320,087","320,087","32,803","28,465","38,289","53,476","57,481","45,575","39,037","17,366","6,445","1,112","38","160,163","160,163","16,819","14,363","19,192","26,941","29,884","22,873","18,878","8,617","2,349","242","5","159,924","159,924","15,984","14,102","19,097","26,535","27,597","22,702","20,159","8,749","4,096","870","33"
"경기도 용인시 (4146000000)","991,126","991,126","112,302","124,731","117,375","152,801","195,704","132,986","81,346","52,167","18,819","2,752","143","492,374","492,374","57,664","64,353","60,458","73,820","97,858","68,566","37,525","24,337","7,095","673","25","498,752","498,752","54,638","60,378","56,917","78,981","97,846","64,420","43,821","27,830","11,724","2,079","118","1,004,081","1,004,081","108,092","124,062","121,485","147,517","197,916","139,599","85,339","56,043","20,835","3,039","154","498,923","498,923","55,467","64,047","62,769","71,694","98,531","71,917","39,675","25,925","8,106","775","17","505,158","505,158","52,625","60,015","58,716","75,823","99,385","67,682","45,664","30,118","12,729","2,264","137","1,035,126","1,035,126","107,447","124,019","126,752","150,807","198,509","149,431","91,730","60,102","22,811","3,351","167","514,127","514,127","55,041","63,859","65,530","73,674","98,711","76,533","43,040","27,760","9,109","844","26","520,999","520,999","52,406","60,160","61,222","77,133","99,798","72,898","48,690","32,342","13,702","2,507","141","1,059,609","1,059,609","105,455","123,101","132,253","149,477","200,224","157,892","98,721","63,179","25,293","3,841","173","525,946","525,946","53,977","63,328","68,483","73,528","99,068","80,605","46,622","29,037","10,285","981","32","533,663","533,663","51,478","59,773","63,770","75,949","101,156","77,287","52,099","34,142","15,008","2,860","141","1,074,176","1,074,176","100,771","121,165","137,762","145,303","200,015","165,072","106,264","65,624","27,806","4,189","205","532,847","532,847","51,507","62,194","71,344","71,746","98,833","83,930","50,673","29,896","11,564","1,123","37","541,329","541,329","49,264","58,971","66,418","73,557","101,182","81,142","55,591","35,728","16,242","3,066","168","1,077,508","1,077,508","94,607","120,420","137,886","140,537","197,392","171,534","114,056","65,921","30,546","4,463","146","534,459","534,459","48,329","61,632","71,890","69,724","97,185","87,064","54,831","29,688","12,909","1,185","22","543,049","543,049","46,278","58,788","65,996","70,813","100,207","84,470","59,225","36,233","17,637","3,278","124"
"경기도 용인시 처인구 (4146100000)","226,130","226,130","20,907","25,808","29,415","32,639","40,179","36,562","21,443","12,830","5,500","783","64","115,841","115,841","10,701","13,620","15,733","17,078","20,924","19,304","10,643","5,702","1,934","190","12","110,289","110,289","10,206","12,188","13,682","15,561","19,255","17,258","10,800","7,128","3,566","593","52","231,553","231,553","20,757","25,177","30,419","32,517","40,892","38,097","23,144","13,667","5,989","835","59","118,742","118,742","10,616","13,350","16,270","17,101","21,343","20,122","11,435","6,158","2,129","210","8","112,811","112,811","10,141","11,827","14,149","15,416","19,549","17,975","11,709","7,509","3,860","625","51","249,118","249,118","22,765","25,551","32,413","35,731","42,716","41,167","26,355","14,856","6,546","948","70","127,616","127,616","11,674","13,458","17,432","18,728","22,388","21,470","13,056","6,820","2,348","229","13","121,502","121,502","11,091","12,093","14,981","17,003","20,328","19,697","13,299","8,036","4,198","719","57","253,896","253,896","22,326","25,472","33,228","34,881","43,237","42,536","28,544","15,473","7,071","1,059","69","130,034","130,034","11,396","13,397","17,921","18,299","22,767","22,082","14,224","7,132","2,562","242","12","123,862","123,862","10,930","12,075","15,307","16,582","20,470","20,454","14,320","8,341","4,509","817","57","257,498","257,498","21,222","24,883","34,504","34,006","43,528","43,270","31,378","16,025","7,426","1,178","78","131,974","131,974","10,834","12,955","18,759","18,018","22,901","22,350","15,776","7,406","2,701","261","13","125,524","125,524","10,388","11,928","15,745","15,988","20,627","20,920","15,602","8,619","4,725","917","65","260,198","260,198","19,959","24,709","34,685","33,398","43,521","44,111","34,423","16,215","7,913","1,231","33","133,503","133,503","10,220","12,825","18,873","17,852","22,884","22,772","17,388","7,481","2,944","258","6","126,695","126,695","9,739","11,884","15,812","15,546","20,637","21,339","17,035","8,734","4,969","973","27"
"경기도 용인시 기흥구 (4146300000)","417,163","417,163","52,178","52,451","47,437","68,087","84,071","52,002","32,161","20,555","7,138","1,040","43","206,316","206,316","26,767","26,995","24,310","32,556","42,132","26,385","14,545","9,631","2,726","261","8","210,847","210,847","25,411","25,456","23,127","35,531","41,939","25,617","17,616","10,924","4,412","779","35","419,429","419,429","49,336","52,595","48,868","64,135","84,918","54,872","33,402","22,151","7,887","1,210","55","207,548","207,548","25,327","27,063","25,279","30,833","42,281","27,852","15,236","10,233","3,133","306","5","211,881","211,881","24,009","25,532","23,589","33,302","42,637","27,020","18,166","11,918","4,754","904","50","427,719","427,719","47,518","52,568","50,993","63,795","84,535","58,948","35,500","23,776","8,725","1,306","55","211,619","211,619","24,404","27,061","26,311","30,893","41,902","29,871","16,372","10,919","3,550","328","8","216,100","216,100","23,114","25,507","24,682","32,902","42,633","29,077","19,128","12,857","5,175","978","47","436,679","436,679","45,852","51,788","53,753","62,536","84,703","62,919","38,527","25,166","9,845","1,532","58","215,796","215,796","23,567","26,668","27,749","30,473","41,662","31,844","17,855","11,493","4,074","398","13","220,883","220,883","22,285","25,120","26,004","32,063","43,041","31,075","20,672","13,673","5,771","1,134","45","440,835","440,835","42,799","50,832","56,781","59,526","83,883","66,733","41,167","26,278","11,085","1,678","73","217,663","217,663","21,958","26,115","29,375","29,164","41,136","33,669","19,226","11,847","4,680","476","17","223,172","223,172","20,841","24,717","27,406","30,362","42,747","33,064","21,941","14,431","6,405","1,202","56","441,742","441,742","39,745","50,461","57,187","57,095","82,407","69,913","44,188","26,471","12,415","1,796","64","217,999","217,999","20,367","25,868","29,880","28,044","40,204","35,216","20,822","11,747","5,331","509","11","223,743","223,743","19,378","24,593","27,307","29,051","42,203","34,697","23,366","14,724","7,084","1,287","53"
"경기도 용인시 수지구 (4146500000)","347,833","347,833","39,217","46,472","40,523","52,075","71,454","44,422","27,742","18,782","6,181","929","36","170,217","170,217","20,196","23,738","20,415","24,186","34,802","22,877","12,337","9,004","2,435","222","5","177,616","177,616","19,021","22,734","20,108","27,889","36,652","21,545","15,405","9,778","3,746","707","31","353,099","353,099","37,999","46,290","42,198","50,865","72,106","46,630","28,793","20,225","6,959","994","40","172,633","172,633","19,524","23,634","21,220","23,760","34,907","23,943","13,004","9,534","2,844","259","4","180,466","180,466","18,475","22,656","20,978","27,105","37,199","22,687","15,789","10,691","4,115","735","36","358,289","358,289","37,164","45,900","43,346","51,281","71,258","49,316","29,875","21,470","7,540","1,097","42","174,892","174,892","18,963","23,340","21,787","24,053","34,421","25,192","13,612","10,021","3,211","287","5","183,397","183,397","18,201","22,560","21,559","27,228","36,837","24,124","16,263","11,449","4,329","810","37","369,034","369,034","37,277","45,841","45,272","52,060","72,284","52,437","31,650","22,540","8,377","1,250","46","180,116","180,116","19,014","23,263","22,813","24,756","34,639","26,679","14,543","10,412","3,649","341","7","188,918","188,918","18,263","22,578","22,459","27,304","37,645","25,758","17,107","12,128","4,728","909","39","375,843","375,843","36,750","45,450","46,477","51,771","72,604","55,069","33,719","23,321","9,295","1,333","54","183,210","183,210","18,715","23,124","23,210","24,564","34,796","27,911","15,671","10,643","4,183","386","7","192,633","192,633","18,035","22,326","23,267","27,207","37,808","27,158","18,048","12,678","5,112","947","47","375,568","375,568","34,903","45,250","46,014","50,044","71,464","57,510","35,445","23,235","10,218","1,436","49","182,957","182,957","17,742","22,939","23,137","23,828","34,097","29,076","16,621","10,460","4,634","418","5","192,611","192,611","17,161","22,311","22,877","26,216","37,367","28,434","18,824","12,775","5,584","1,018","44"
"경기도 파주시 (4148000000)","430,781","430,781","48,047","48,861","52,859","67,652","77,514","62,507","36,444","25,265","10,073","1,391","168","218,565","218,565","24,522","25,319","27,620","35,539","40,264","32,779","17,521","10,953","3,635","364","49","212,216","212,216","23,525","23,542","25,239","32,113","37,250","29,728","18,923","14,312","6,438","1,027","119","437,848","437,848","46,810","48,896","54,042","67,442","78,210","64,453","38,934","26,427","10,975","1,494","165","222,312","222,312","23,869","25,314","28,272","35,746","40,443","33,847","18,867","11,515","4,011","384","44","215,536","215,536","22,941","23,582","25,770","31,696","37,767","30,606","20,067","14,912","6,964","1,110","121","451,848","451,848","47,105","49,178","55,144","70,019","79,140","67,703","42,187","27,489","11,993","1,717","173","229,250","229,250","23,970","25,431","28,773","37,214","40,841","35,490","20,614","12,037","4,415","417","48","222,598","222,598","23,135","23,747","26,371","32,805","38,299","32,213","21,573","15,452","7,578","1,300","125","454,040","454,040","45,350","48,620","55,277","67,819","79,134","69,622","45,024","28,086","13,025","1,901","182","230,461","230,461","23,090","25,130","29,055","36,144","40,728","36,514","22,173","12,331","4,791","450","55","223,579","223,579","22,260","23,490","26,222","31,675","38,406","33,108","22,851","15,755","8,234","1,451","127","465,617","465,617","44,314","49,062","56,876","67,035","80,840","72,852","49,418","28,781","14,168","2,075","196","236,049","236,049","22,654","25,236","30,130","35,424","41,456","38,174","24,559","12,650","5,172","534","60","229,568","229,568","21,660","23,826","26,746","31,611","39,384","34,678","24,859","16,131","8,996","1,541","136","483,245","483,245","43,432","50,266","59,462","68,443","82,974","77,146","54,958","28,837","15,420","2,244","63","245,085","245,085","22,142","25,733","31,937","36,042","42,536","40,292","27,464","12,743","5,627","555","14","238,160","238,160","21,290","24,533","27,525","32,401","40,438","36,854","27,494","16,094","9,793","1,689","49"
"경기도 이천시 (4150000000)","210,359","210,359","22,030","24,616","26,759","31,818","35,350","32,875","18,959","11,943","5,246","719","44","107,044","107,044","11,352","12,841","14,067","16,484","18,187","17,292","9,554","5,292","1,779","183","13","103,315","103,315","10,678","11,775","12,692","15,334","17,163","15,583","9,405","6,651","3,467","536","31","213,142","213,142","21,562","24,250","27,446","31,769","35,509","33,511","20,354","12,304","5,623","760","54","108,815","108,815","11,160","12,650","14,683","16,582","18,234","17,542","10,286","5,537","1,936","194","11","104,327","104,327","10,402","11,600","12,763","15,187","17,275","15,969","10,068","6,767","3,687","566","43","214,206","214,206","20,679","23,487","28,185","31,165","35,089","34,220","21,925","12,613","5,960","824","59","109,878","109,878","10,709","12,256","15,539","16,351","18,039","17,752","11,152","5,742","2,122","200","16","104,328","104,328","9,970","11,231","12,646","14,814","17,050","16,468","10,773","6,871","3,838","624","43","215,834","215,834","19,997","22,678","28,788","30,864","34,846","34,933","23,641","12,758","6,380","887","62","111,244","111,244","10,338","11,794","16,202","16,377","17,995","18,052","12,074","5,865","2,315","213","19","104,590","104,590","9,659","10,884","12,586","14,487","16,851","16,881","11,567","6,893","4,065","674","43","218,388","218,388","18,823","22,231","30,105","30,526","34,690","35,246","25,947","13,065","6,742","950","63","112,947","112,947","9,729","11,559","17,037","16,377","17,940","18,327","13,228","6,013","2,479","239","19","105,441","105,441","9,094","10,672","13,068","14,149","16,750","16,919","12,719","7,052","4,263","711","44","223,177","223,177","17,883","22,148","31,355","30,906","35,058","35,688","28,797","13,179","7,132","1,007","24","115,727","115,727","9,237","11,479","17,852","16,664","18,184","18,569","14,779","6,102","2,613","244","4","107,450","107,450","8,646","10,669","13,503","14,242","16,874","17,119","14,018","7,077","4,519","763","20"
"경기도 안성시 (4155000000)","182,896","182,896","17,680","19,746","21,025","26,631","30,862","29,122","18,839","12,443","5,775","731","42","93,389","93,389","9,062","10,289","11,352","14,098","16,437","15,276","9,391","5,412","1,884","180","8","89,507","89,507","8,618","9,457","9,673","12,533","14,425","13,846","9,448","7,031","3,891","551","34","182,786","182,786","16,698","19,307","21,183","25,489","30,679","29,509","20,007","12,807","6,279","785","43","93,574","93,574","8,584","10,086","11,497","13,559","16,357","15,470","10,071","5,623","2,137","181","9","89,212","89,212","8,114","9,221","9,686","11,930","14,322","14,039","9,936","7,184","4,142","604","34","183,579","183,579","15,844","18,779","21,554","24,849","30,269","30,230","21,412","13,109","6,637","852","44","94,095","94,095","8,128","9,761","11,772","13,328","16,176","15,829","10,804","5,823","2,285","179","10","89,484","89,484","7,716","9,018","9,782","11,521","14,093","14,401","10,608","7,286","4,352","673","34","183,405","183,405","14,940","18,265","21,456","23,632","29,912","30,832","23,032","13,210","7,164","912","50","94,227","94,227","7,669","9,465","11,801","12,777","15,946","16,271","11,597","5,964","2,547","178","12","89,178","89,178","7,271","8,800","9,655","10,855","13,966","14,561","11,435","7,246","4,617","734","38","187,012","187,012","14,048","17,999","22,544","23,127","30,171","31,465","25,328","13,644","7,596","1,034","56","96,355","96,355","7,219","9,340","12,406","12,660","16,095","16,697","12,765","6,249","2,704","208","12","90,657","90,657","6,829","8,659","10,138","10,467","14,076","14,768","12,563","7,395","4,892","826","44","189,534","189,534","13,123","17,717","23,111","22,791","30,184","31,990","27,745","13,840","7,869","1,132","32","97,895","97,895","6,769","9,199","12,809","12,521","16,151","16,965","14,043","6,385","2,809","240","4","91,639","91,639","6,354","8,518","10,302","10,270","14,033","15,025","13,702","7,455","5,060","892","28"
"경기도 김포시 (4157000000)","363,443","363,443","44,453","39,753","39,433","60,148","66,351","53,508","32,840","18,793","7,109","1,001","54","182,597","182,597","22,698","20,540","20,494","29,427","34,532","27,724","15,969","8,480","2,470","246","17","180,846","180,846","21,755","19,213","18,939","30,721","31,819","25,784","16,871","10,313","4,639","755","37","392,092","392,092","48,479","41,534","42,123","65,819","71,470","56,632","36,420","20,585","7,882","1,099","49","196,801","196,801","24,778","21,349","21,859","32,121","37,299","29,190","17,679","9,418","2,830","263","15","195,291","195,291","23,701","20,185","20,264","33,698","34,171","27,442","18,741","11,167","5,052","836","34","423,170","423,170","52,060","43,624","45,695","71,963","76,472","60,486","40,519","22,375","8,723","1,200","53","212,410","212,410","26,623","22,295","23,778","35,196","39,949","31,085","19,651","10,365","3,166","287","15","210,760","210,760","25,437","21,329","21,917","36,767","36,523","29,401","20,868","12,010","5,557","913","38","437,221","437,221","52,071","44,797","47,422","71,134","80,358","62,744","43,857","23,886","9,519","1,367","66","219,552","219,552","26,669","22,878","24,721","34,835","41,906","32,217","21,262","11,163","3,551","332","18","217,669","217,669","25,402","21,919","22,701","36,299","38,452","30,527","22,595","12,723","5,968","1,035","48","473,970","473,970","55,253","47,723","52,038","76,392","88,432","66,885","49,431","25,784","10,443","1,516","73","237,507","237,507","28,161","24,310","26,896","37,568","46,006","34,160","24,064","12,023","3,940","360","19","236,463","236,463","27,092","23,413","25,142","38,824","42,426","32,725","25,367","13,761","6,503","1,156","54","486,508","486,508","53,677","49,972","52,405","75,094","92,370","69,269","53,848","26,645","11,467","1,711","50","243,415","243,415","27,354","25,447","26,969","36,839","47,904","35,434","26,188","12,496","4,367","404","13","243,093","243,093","26,323","24,525","25,436","38,255","44,466","33,835","27,660","14,149","7,100","1,307","37"
"경기도 화성시 (4159000000)","640,890","640,890","90,459","77,106","70,895","122,634","121,035","79,780","43,424","24,190","9,992","1,291","84","330,923","330,923","46,236","39,591","37,334","62,967","65,385","43,300","21,687","10,796","3,304","295","28","309,967","309,967","44,223","37,515","33,561","59,667","55,650","36,480","21,737","13,394","6,688","996","56","691,086","691,086","94,709","81,282","79,448","129,851","131,628","87,371","48,095","26,109","11,042","1,463","88","357,381","357,381","48,398","41,656","42,084","67,112","70,803","47,380","24,018","11,809","3,763","329","29","333,705","333,705","46,311","39,626","37,364","62,739","60,825","39,991","24,077","14,300","7,279","1,134","59","758,722","758,722","101,365","87,383","88,989","143,132","142,891","98,046","54,680","28,212","12,268","1,658","98","392,871","392,871","51,823","44,759","47,471","74,171","76,739","52,915","27,435","12,915","4,256","356","31","365,851","365,851","49,542","42,624","41,518","68,961","66,152","45,131","27,245","15,297","8,012","1,302","67","815,396","815,396","105,609","92,720","96,872","149,961","154,886","107,896","61,875","30,105","13,536","1,824","112","422,470","422,470","54,027","47,386","52,066","77,696","83,006","57,863","31,266","13,983","4,757","386","34","392,926","392,926","51,582","45,334","44,806","72,265","71,880","50,033","30,609","16,122","8,779","1,438","78","855,248","855,248","104,485","96,749","104,538","151,181","164,059","115,447","69,998","32,115","14,481","2,079","116","443,841","443,841","53,416","49,446","56,480","78,651","87,518","61,970","35,687","15,013","5,197","427","36","411,407","411,407","51,069","47,303","48,058","72,530","76,541","53,477","34,311","17,102","9,284","1,652","80","887,015","887,015","101,318","101,090","109,069","151,247","171,781","122,796","78,498","33,254","15,632","2,275","55","460,788","460,788","51,673","51,575","59,249","79,282","91,142","65,999","40,130","15,592","5,667","469","10","426,227","426,227","49,645","49,515","49,820","71,965","80,639","56,797","38,368","17,662","9,965","1,806","45"
